"LOC","STA","STATION","YEAR","IP","SP","IP_NETHRS","YR_NETHRS"
"SKJG",16602,"SKJG",1993,5,"A",48,384
"SKJG",16602,"SKJG",1993,6,"A",48,384
"SKJG",16602,"SKJG",1993,7,"A",48,384
"SKJG",16602,"SKJG",1993,8,"A",48,384
"SKJG",16602,"SKJG",1993,9,"A",48,384
"SKJG",16602,"SKJG",1993,10,"A",48,384
"SKJG",16602,"SKJG",1994,3,"A",48,385.333333333333
"SKJG",16602,"SKJG",1994,4,"A",48,385.333333333333
"SKJG",16602,"SKJG",1994,5,"A",48,385.333333333333
"SKJG",16602,"SKJG",1994,6,"A",48,385.333333333333
"SKJG",16602,"SKJG",1994,7,"A",49.3333333333333,385.333333333333
"SKJG",16602,"SKJG",1994,8,"A",48,385.333333333333
"SKJG",16602,"SKJG",1994,9,"A",48,385.333333333333
"SKJG",16602,"SKJG",1994,10,"A",48,385.333333333333
"SKJG",16602,"SKJG",1995,3,"A",48,384
"SKJG",16602,"SKJG",1995,4,"A",48,384
"SKJG",16602,"SKJG",1995,5,"A",48,384
"SKJG",16602,"SKJG",1995,6,"A",48,384
"SKJG",16602,"SKJG",1995,7,"A",48,384
"SKJG",16602,"SKJG",1995,8,"A",48,384
"SKJG",16602,"SKJG",1995,9,"A",48,384
"SKJG",16602,"SKJG",1995,10,"A",48,384
"SKJG",16602,"SKJG",1996,3,"A",48,384
"SKJG",16602,"SKJG",1996,4,"A",48,384
"SKJG",16602,"SKJG",1996,5,"A",48,384
"SKJG",16602,"SKJG",1996,6,"A",48,384
"SKJG",16602,"SKJG",1996,7,"A",48,384
"SKJG",16602,"SKJG",1996,8,"A",48,384
"SKJG",16602,"SKJG",1996,9,"A",48,384
"SKJG",16602,"SKJG",1996,10,"A",48,384
"SKJG",16602,"SKJG",1997,3,"A",48,385.333333333333
"SKJG",16602,"SKJG",1997,4,"A",44,385.333333333333
"SKJG",16602,"SKJG",1997,5,"A",48,385.333333333333
"SKJG",16602,"SKJG",1997,6,"A",48,385.333333333333
"SKJG",16602,"SKJG",1997,7,"A",48,385.333333333333
"SKJG",16602,"SKJG",1997,8,"A",52,385.333333333333
"SKJG",16602,"SKJG",1997,9,"A",49.3333333333333,385.333333333333
"SKJG",16602,"SKJG",1997,10,"A",48,385.333333333333
"SKJG",16602,"SKJG",1998,3,"A",48,384
"SKJG",16602,"SKJG",1998,4,"A",48,384
"SKJG",16602,"SKJG",1998,5,"A",48,384
"SKJG",16602,"SKJG",1998,6,"A",48,384
"SKJG",16602,"SKJG",1998,7,"A",48,384
"SKJG",16602,"SKJG",1998,8,"A",48,384
"SKJG",16602,"SKJG",1998,9,"A",48,384
"SKJG",16602,"SKJG",1998,10,"A",48,384
"SKJG",16602,"SKJG",1999,3,"A",48,370
"SKJG",16602,"SKJG",1999,4,"A",48,370
"SKJG",16602,"SKJG",1999,5,"A",48,370
"SKJG",16602,"SKJG",1999,6,"A",48,370
"SKJG",16602,"SKJG",1999,7,"A",46,370
"SKJG",16602,"SKJG",1999,8,"A",48,370
"SKJG",16602,"SKJG",1999,9,"A",44,370
"SKJG",16602,"SKJG",1999,10,"A",40,370
"JBWS",16603,"JBWS",1992,2,"A",55,494.5
"JBWS",16603,"JBWS",1992,3,"A",55,494.5
"JBWS",16603,"JBWS",1992,4,"A",55,494.5
"JBWS",16603,"JBWS",1992,5,"A",55,494.5
"JBWS",16603,"JBWS",1992,6,"A",54.5,494.5
"JBWS",16603,"JBWS",1992,7,"A",55,494.5
"JBWS",16603,"JBWS",1992,8,"A",55,494.5
"JBWS",16603,"JBWS",1992,9,"A",55,494.5
"JBWS",16603,"JBWS",1992,10,"A",55,494.5
"JBWS",16603,"JBWS",1993,2,"A",85,765
"JBWS",16603,"JBWS",1993,3,"A",85,765
"JBWS",16603,"JBWS",1993,4,"A",85,765
"JBWS",16603,"JBWS",1993,5,"A",85,765
"JBWS",16603,"JBWS",1993,6,"A",85,765
"JBWS",16603,"JBWS",1993,7,"A",85,765
"JBWS",16603,"JBWS",1993,8,"A",85,765
"JBWS",16603,"JBWS",1993,9,"A",85,765
"JBWS",16603,"JBWS",1993,10,"A",85,765
"JBWS",16603,"JBWS",1994,2,"A",85,782
"JBWS",16603,"JBWS",1994,3,"A",85,782
"JBWS",16603,"JBWS",1994,4,"A",102,782
"JBWS",16603,"JBWS",1994,5,"A",85,782
"JBWS",16603,"JBWS",1994,6,"A",85,782
"JBWS",16603,"JBWS",1994,7,"A",85,782
"JBWS",16603,"JBWS",1994,8,"A",85,782
"JBWS",16603,"JBWS",1994,9,"A",85,782
"JBWS",16603,"JBWS",1994,10,"A",85,782
"JBWS",16603,"JBWS",1995,2,"A",85,765
"JBWS",16603,"JBWS",1995,3,"A",85,765
"JBWS",16603,"JBWS",1995,4,"A",85,765
"JBWS",16603,"JBWS",1995,5,"A",85,765
"JBWS",16603,"JBWS",1995,6,"A",85,765
"JBWS",16603,"JBWS",1995,7,"A",85,765
"JBWS",16603,"JBWS",1995,8,"A",85,765
"JBWS",16603,"JBWS",1995,9,"A",85,765
"JBWS",16603,"JBWS",1995,10,"A",85,765
"JBWS",16603,"JBWS",1996,2,"A",85,765
"JBWS",16603,"JBWS",1996,3,"A",85,765
"JBWS",16603,"JBWS",1996,4,"A",85,765
"JBWS",16603,"JBWS",1996,5,"A",85,765
"JBWS",16603,"JBWS",1996,6,"A",85,765
"JBWS",16603,"JBWS",1996,7,"A",85,765
"JBWS",16603,"JBWS",1996,8,"A",85,765
"JBWS",16603,"JBWS",1996,9,"A",85,765
"JBWS",16603,"JBWS",1996,10,"A",85,765
"JBWS",16603,"JBWS",1997,3,"A",85,680
"JBWS",16603,"JBWS",1997,4,"A",85,680
"JBWS",16603,"JBWS",1997,5,"A",85,680
"JBWS",16603,"JBWS",1997,6,"A",85,680
"JBWS",16603,"JBWS",1997,7,"A",85,680
"JBWS",16603,"JBWS",1997,8,"A",85,680
"JBWS",16603,"JBWS",1997,9,"A",85,680
"JBWS",16603,"JBWS",1997,10,"A",85,680
"JBWS",16603,"JBWS",1998,3,"A",85,680
"JBWS",16603,"JBWS",1998,4,"A",85,680
"JBWS",16603,"JBWS",1998,5,"A",85,680
"JBWS",16603,"JBWS",1998,6,"A",85,680
"JBWS",16603,"JBWS",1998,7,"A",85,680
"JBWS",16603,"JBWS",1998,8,"A",85,680
"JBWS",16603,"JBWS",1998,9,"A",85,680
"JBWS",16603,"JBWS",1998,10,"A",85,680
"JBWS",16603,"JBWS",1999,3,"A",85,680
"JBWS",16603,"JBWS",1999,4,"A",85,680
"JBWS",16603,"JBWS",1999,5,"A",85,680
"JBWS",16603,"JBWS",1999,6,"A",85,680
"JBWS",16603,"JBWS",1999,7,"A",85,680
"JBWS",16603,"JBWS",1999,8,"A",85,680
"JBWS",16603,"JBWS",1999,9,"A",85,680
"JBWS",16603,"JBWS",1999,10,"A",85,680
"JBWS",16603,"JBWS",2000,3,"A",102,695
"JBWS",16603,"JBWS",2000,4,"A",85,695
"JBWS",16603,"JBWS",2000,5,"A",85,695
"JBWS",16603,"JBWS",2000,6,"A",83,695
"JBWS",16603,"JBWS",2000,7,"A",85,695
"JBWS",16603,"JBWS",2000,8,"A",85,695
"JBWS",16603,"JBWS",2000,9,"A",85,695
"JBWS",16603,"JBWS",2000,10,"A",85,695
"JBWS",16603,"JBWS",2001,3,"A",85,680
"JBWS",16603,"JBWS",2001,4,"A",85,680
"JBWS",16603,"JBWS",2001,5,"A",85,680
"JBWS",16603,"JBWS",2001,6,"A",85,680
"JBWS",16603,"JBWS",2001,7,"A",85,680
"JBWS",16603,"JBWS",2001,8,"A",85,680
"JBWS",16603,"JBWS",2001,9,"A",85,680
"JBWS",16603,"JBWS",2001,10,"A",85,680
"JBWS",16603,"JBWS",2002,3,"A",85,680
"JBWS",16603,"JBWS",2002,4,"A",85,680
"JBWS",16603,"JBWS",2002,5,"A",85,680
"JBWS",16603,"JBWS",2002,6,"A",85,680
"JBWS",16603,"JBWS",2002,7,"A",85,680
"JBWS",16603,"JBWS",2002,8,"A",85,680
"JBWS",16603,"JBWS",2002,9,"A",85,680
"JBWS",16603,"JBWS",2002,10,"A",85,680
"JBWS",16603,"JBWS",2003,3,"A",85,680
"JBWS",16603,"JBWS",2003,4,"A",85,680
"JBWS",16603,"JBWS",2003,5,"A",85,680
"JBWS",16603,"JBWS",2003,6,"A",85,680
"JBWS",16603,"JBWS",2003,7,"A",85,680
"JBWS",16603,"JBWS",2003,8,"A",85,680
"JBWS",16603,"JBWS",2003,9,"A",85,680
"JBWS",16603,"JBWS",2003,10,"A",85,680
"JBWS",16603,"JBWS",2004,3,"A",70,554
"JBWS",16603,"JBWS",2004,4,"A",70,554
"JBWS",16603,"JBWS",2004,5,"A",70,554
"JBWS",16603,"JBWS",2004,6,"A",69,554
"JBWS",16603,"JBWS",2004,7,"A",70,554
"JBWS",16603,"JBWS",2004,8,"A",70,554
"JBWS",16603,"JBWS",2004,9,"A",65,554
"JBWS",16603,"JBWS",2004,10,"A",70,554
"JBWS",16603,"JBWS",2005,3,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2005,4,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2005,5,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2005,6,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2005,7,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2005,8,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2005,9,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2005,10,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2006,3,"A",70,576.333333333333
"JBWS",16603,"JBWS",2006,4,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2006,5,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2006,6,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2006,7,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2006,8,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2006,9,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2006,10,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2007,3,"A",70,560
"JBWS",16603,"JBWS",2007,4,"A",70,560
"JBWS",16603,"JBWS",2007,5,"A",70,560
"JBWS",16603,"JBWS",2007,6,"A",70,560
"JBWS",16603,"JBWS",2007,7,"A",70,560
"JBWS",16603,"JBWS",2007,8,"A",70,560
"JBWS",16603,"JBWS",2007,9,"A",70,560
"JBWS",16603,"JBWS",2007,10,"A",70,560
"JBWS",16603,"JBWS",2008,3,"A",72.3333333333333,567
"JBWS",16603,"JBWS",2008,4,"A",72.3333333333333,567
"JBWS",16603,"JBWS",2008,5,"A",72.3333333333333,567
"JBWS",16603,"JBWS",2008,6,"A",72.3333333333333,567
"JBWS",16603,"JBWS",2008,7,"A",72.3333333333333,567
"JBWS",16603,"JBWS",2008,8,"A",72.3333333333333,567
"JBWS",16603,"JBWS",2008,9,"A",60.6666666666667,567
"JBWS",16603,"JBWS",2008,10,"A",72.3333333333333,567
"JBWS",16603,"JBWS",2009,3,"A",79.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2009,4,"A",72.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2009,5,"A",72.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2009,6,"A",72.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2009,7,"A",72.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2009,8,"A",72.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2009,9,"A",72.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2009,10,"A",72.3333333333333,585.666666666667
"JBWS",16603,"JBWS",2010,3,"A",72.3333333333333,575
"JBWS",16603,"JBWS",2010,4,"A",72.3333333333333,575
"JBWS",16603,"JBWS",2010,5,"A",72.3333333333333,575
"JBWS",16603,"JBWS",2010,6,"A",72.3333333333333,575
"JBWS",16603,"JBWS",2010,7,"A",72.3333333333333,575
"JBWS",16603,"JBWS",2010,8,"A",72.3333333333333,575
"JBWS",16603,"JBWS",2010,9,"A",70.5,575
"JBWS",16603,"JBWS",2010,10,"A",70.5,575
"JBWS",16603,"JBWS",2011,3,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2011,4,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2011,5,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2011,6,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2011,7,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2011,8,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2011,9,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2011,10,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2012,3,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2012,4,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2012,5,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2012,6,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2012,7,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2012,8,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2012,9,"A",72.3333333333333,576.333333333333
"JBWS",16603,"JBWS",2012,10,"A",70,576.333333333333
"JBWS",16603,"JBWS",2013,3,"A",72.3333333333333,573
"JBWS",16603,"JBWS",2013,4,"A",72.3333333333333,573
"JBWS",16603,"JBWS",2013,5,"A",72.3333333333333,573
"JBWS",16603,"JBWS",2013,6,"A",72.3333333333333,573
"JBWS",16603,"JBWS",2013,7,"A",69,573
"JBWS",16603,"JBWS",2013,8,"A",70,573
"JBWS",16603,"JBWS",2013,9,"A",72.3333333333333,573
"JBWS",16603,"JBWS",2013,10,"A",72.3333333333333,573
"JBWS",16603,"JBWS",2014,3,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2014,4,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2014,5,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2014,6,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2014,7,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2014,8,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2014,9,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2014,10,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2015,3,"A",72.3333333333333,573.5
"JBWS",16603,"JBWS",2015,4,"A",72.3333333333333,573.5
"JBWS",16603,"JBWS",2015,5,"A",72.3333333333333,573.5
"JBWS",16603,"JBWS",2015,6,"A",72.3333333333333,573.5
"JBWS",16603,"JBWS",2015,7,"A",72.3333333333333,573.5
"JBWS",16603,"JBWS",2015,8,"A",72.3333333333333,573.5
"JBWS",16603,"JBWS",2015,9,"A",72.3333333333333,573.5
"JBWS",16603,"JBWS",2015,10,"A",67.1666666666667,573.5
"JBWS",16603,"JBWS",2016,3,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2016,4,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2016,5,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2016,6,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2016,7,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2016,8,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2016,9,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2016,10,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,3,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,4,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,5,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,6,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,7,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,8,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,9,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2017,10,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,3,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,4,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,5,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,6,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,7,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,8,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,9,"A",72.3333333333333,578.666666666667
"JBWS",16603,"JBWS",2018,10,"A",72.3333333333333,578.666666666667
"KYRI",16604,"ROHI",2013,3,"A",60,471
"KYRI",16604,"ROHI",2013,4,"A",53,471
"KYRI",16604,"ROHI",2013,5,"A",60,471
"KYRI",16604,"ROHI",2013,6,"A",60,471
"KYRI",16604,"ROHI",2013,7,"A",60,471
"KYRI",16604,"ROHI",2013,8,"A",59,471
"KYRI",16604,"ROHI",2013,9,"A",59,471
"KYRI",16604,"ROHI",2013,10,"A",60,471
"KYRI",16604,"ROHI",2014,3,"A",60,480
"KYRI",16604,"ROHI",2014,4,"A",60,480
"KYRI",16604,"ROHI",2014,5,"A",60,480
"KYRI",16604,"ROHI",2014,6,"A",60,480
"KYRI",16604,"ROHI",2014,7,"A",60,480
"KYRI",16604,"ROHI",2014,8,"A",60,480
"KYRI",16604,"ROHI",2014,9,"A",60,480
"KYRI",16604,"ROHI",2014,10,"A",60,480
"KYRI",16604,"ROHI",2015,3,"A",60,359
"KYRI",16604,"ROHI",2015,4,"A",60,359
"KYRI",16604,"ROHI",2015,5,"A",60,359
"KYRI",16604,"ROHI",2015,6,"A",59,359
"KYRI",16604,"ROHI",2015,8,"A",60,359
"KYRI",16604,"ROHI",2015,9,"A",60,359
"KYRI",16604,"ROHI",2016,3,"A",60,478
"KYRI",16604,"ROHI",2016,4,"A",60,478
"KYRI",16604,"ROHI",2016,5,"A",60,478
"KYRI",16604,"ROHI",2016,6,"A",60,478
"KYRI",16604,"ROHI",2016,7,"A",60,478
"KYRI",16604,"ROHI",2016,8,"A",60,478
"KYRI",16604,"ROHI",2016,9,"A",60,478
"KYRI",16604,"ROHI",2016,10,"A",58,478
"CONG",16605,"CONG",1992,1,"A",78,728
"CONG",16605,"CONG",1992,2,"A",74,728
"CONG",16605,"CONG",1992,3,"A",72,728
"CONG",16605,"CONG",1992,4,"A",72,728
"CONG",16605,"CONG",1992,5,"A",72,728
"CONG",16605,"CONG",1992,6,"A",72,728
"CONG",16605,"CONG",1992,7,"A",72,728
"CONG",16605,"CONG",1992,8,"A",72,728
"CONG",16605,"CONG",1992,9,"A",72,728
"CONG",16605,"CONG",1992,10,"A",72,728
"CONG",16605,"CONG",1993,1,"A",74,728
"CONG",16605,"CONG",1993,2,"A",76,728
"CONG",16605,"CONG",1993,3,"A",72,728
"CONG",16605,"CONG",1993,4,"A",66,728
"CONG",16605,"CONG",1993,5,"A",78,728
"CONG",16605,"CONG",1993,6,"A",72,728
"CONG",16605,"CONG",1993,7,"A",72,728
"CONG",16605,"CONG",1993,8,"A",72,728
"CONG",16605,"CONG",1993,9,"A",72,728
"CONG",16605,"CONG",1993,10,"A",74,728
"CONG",16605,"CONG",1994,1,"A",72,722.5
"CONG",16605,"CONG",1994,2,"A",76,722.5
"CONG",16605,"CONG",1994,3,"A",72,722.5
"CONG",16605,"CONG",1994,4,"A",70.5,722.5
"CONG",16605,"CONG",1994,5,"A",72,722.5
"CONG",16605,"CONG",1994,6,"A",72,722.5
"CONG",16605,"CONG",1994,7,"A",72,722.5
"CONG",16605,"CONG",1994,8,"A",72,722.5
"CONG",16605,"CONG",1994,9,"A",72,722.5
"CONG",16605,"CONG",1994,10,"A",72,722.5
"CONG",16605,"CONG",1995,1,"A",70,716
"CONG",16605,"CONG",1995,2,"A",72,716
"CONG",16605,"CONG",1995,3,"A",74,716
"CONG",16605,"CONG",1995,4,"A",72,716
"CONG",16605,"CONG",1995,5,"A",72,716
"CONG",16605,"CONG",1995,6,"A",72,716
"CONG",16605,"CONG",1995,7,"A",72,716
"CONG",16605,"CONG",1995,8,"A",72,716
"CONG",16605,"CONG",1995,9,"A",72,716
"CONG",16605,"CONG",1995,10,"A",68,716
"CONG",16605,"CONG",1996,1,"A",72,724
"CONG",16605,"CONG",1996,2,"A",74,724
"CONG",16605,"CONG",1996,3,"A",72,724
"CONG",16605,"CONG",1996,4,"A",70,724
"CONG",16605,"CONG",1996,5,"A",78,724
"CONG",16605,"CONG",1996,6,"A",72,724
"CONG",16605,"CONG",1996,7,"A",72,724
"CONG",16605,"CONG",1996,8,"A",72,724
"CONG",16605,"CONG",1996,9,"A",72,724
"CONG",16605,"CONG",1996,10,"A",70,724
"CONG",16605,"CONG",1997,2,"A",68,632
"CONG",16605,"CONG",1997,3,"A",72,632
"CONG",16605,"CONG",1997,4,"A",72,632
"CONG",16605,"CONG",1997,5,"A",66,632
"CONG",16605,"CONG",1997,6,"A",72,632
"CONG",16605,"CONG",1997,7,"A",66,632
"CONG",16605,"CONG",1997,8,"A",72,632
"CONG",16605,"CONG",1997,9,"A",72,632
"CONG",16605,"CONG",1997,10,"A",72,632
"CONG",16605,"CONG",1998,2,"A",72,648
"CONG",16605,"CONG",1998,3,"A",72,648
"CONG",16605,"CONG",1998,4,"A",72,648
"CONG",16605,"CONG",1998,5,"A",72,648
"CONG",16605,"CONG",1998,6,"A",72,648
"CONG",16605,"CONG",1998,7,"A",72,648
"CONG",16605,"CONG",1998,8,"A",72,648
"CONG",16605,"CONG",1998,9,"A",72,648
"CONG",16605,"CONG",1998,10,"A",72,648
"CONG",16605,"CONG",1999,2,"A",72,648
"CONG",16605,"CONG",1999,3,"A",72,648
"CONG",16605,"CONG",1999,4,"A",72,648
"CONG",16605,"CONG",1999,5,"A",72,648
"CONG",16605,"CONG",1999,6,"A",72,648
"CONG",16605,"CONG",1999,7,"A",72,648
"CONG",16605,"CONG",1999,8,"A",72,648
"CONG",16605,"CONG",1999,9,"A",72,648
"CONG",16605,"CONG",1999,10,"A",72,648
"CONG",16605,"CONG",2000,2,"A",72,648
"CONG",16605,"CONG",2000,3,"A",72,648
"CONG",16605,"CONG",2000,4,"A",72,648
"CONG",16605,"CONG",2000,5,"A",72,648
"CONG",16605,"CONG",2000,6,"A",72,648
"CONG",16605,"CONG",2000,7,"A",72,648
"CONG",16605,"CONG",2000,8,"A",72,648
"CONG",16605,"CONG",2000,9,"A",72,648
"CONG",16605,"CONG",2000,10,"A",72,648
"CONG",16605,"CONG",2001,2,"A",76,651
"CONG",16605,"CONG",2001,3,"A",71,651
"CONG",16605,"CONG",2001,4,"A",72,651
"CONG",16605,"CONG",2001,5,"A",72,651
"CONG",16605,"CONG",2001,6,"A",72,651
"CONG",16605,"CONG",2001,7,"A",72,651
"CONG",16605,"CONG",2001,8,"A",72,651
"CONG",16605,"CONG",2001,9,"A",72,651
"CONG",16605,"CONG",2001,10,"A",72,651
"CONG",16605,"CONG",2002,2,"A",71,646.5
"CONG",16605,"CONG",2002,3,"A",72,646.5
"CONG",16605,"CONG",2002,4,"A",72,646.5
"CONG",16605,"CONG",2002,5,"A",72,646.5
"CONG",16605,"CONG",2002,6,"A",71.5,646.5
"CONG",16605,"CONG",2002,7,"A",72,646.5
"CONG",16605,"CONG",2002,8,"A",72,646.5
"CONG",16605,"CONG",2002,9,"A",72,646.5
"CONG",16605,"CONG",2002,10,"A",72,646.5
"WPNC",16606,"WPNC",1992,1,"A",33,231
"WPNC",16606,"WPNC",1992,2,"A",33,231
"WPNC",16606,"WPNC",1992,4,"A",33,231
"WPNC",16606,"WPNC",1992,5,"A",33,231
"WPNC",16606,"WPNC",1992,7,"A",33,231
"WPNC",16606,"WPNC",1992,9,"A",33,231
"WPNC",16606,"WPNC",1992,10,"A",33,231
"WPNC",16606,"WPNC",1993,1,"A",33,330
"WPNC",16606,"WPNC",1993,2,"A",33,330
"WPNC",16606,"WPNC",1993,3,"A",33,330
"WPNC",16606,"WPNC",1993,4,"A",33,330
"WPNC",16606,"WPNC",1993,5,"A",33,330
"WPNC",16606,"WPNC",1993,6,"A",33,330
"WPNC",16606,"WPNC",1993,7,"A",33,330
"WPNC",16606,"WPNC",1993,8,"A",33,330
"WPNC",16606,"WPNC",1993,9,"A",33,330
"WPNC",16606,"WPNC",1993,10,"A",33,330
"WPNC",16606,"WPNC",1994,1,"A",33,330
"WPNC",16606,"WPNC",1994,2,"A",33,330
"WPNC",16606,"WPNC",1994,3,"A",33,330
"WPNC",16606,"WPNC",1994,4,"A",33,330
"WPNC",16606,"WPNC",1994,5,"A",33,330
"WPNC",16606,"WPNC",1994,6,"A",33,330
"WPNC",16606,"WPNC",1994,7,"A",33,330
"WPNC",16606,"WPNC",1994,8,"A",33,330
"WPNC",16606,"WPNC",1994,9,"A",33,330
"WPNC",16606,"WPNC",1994,10,"A",33,330
"WPNC",16606,"WPNC",1995,1,"A",33,330
"WPNC",16606,"WPNC",1995,2,"A",33,330
"WPNC",16606,"WPNC",1995,3,"A",33,330
"WPNC",16606,"WPNC",1995,4,"A",33,330
"WPNC",16606,"WPNC",1995,5,"A",33,330
"WPNC",16606,"WPNC",1995,6,"A",33,330
"WPNC",16606,"WPNC",1995,7,"A",33,330
"WPNC",16606,"WPNC",1995,8,"A",33.9166666666667,330
"WPNC",16606,"WPNC",1995,9,"A",33,330
"WPNC",16606,"WPNC",1995,10,"A",32.0833333333333,330
"WPNC",16606,"WPNC",1996,1,"A",33,329.5
"WPNC",16606,"WPNC",1996,2,"A",33,329.5
"WPNC",16606,"WPNC",1996,3,"A",33,329.5
"WPNC",16606,"WPNC",1996,4,"A",33,329.5
"WPNC",16606,"WPNC",1996,5,"A",33,329.5
"WPNC",16606,"WPNC",1996,6,"A",33,329.5
"WPNC",16606,"WPNC",1996,7,"A",33,329.5
"WPNC",16606,"WPNC",1996,8,"A",33,329.5
"WPNC",16606,"WPNC",1996,9,"A",33,329.5
"WPNC",16606,"WPNC",1996,10,"A",32.5,329.5
"WPNC",16606,"WPNC",1997,1,"A",33,297
"WPNC",16606,"WPNC",1997,2,"A",33,297
"WPNC",16606,"WPNC",1997,3,"A",33,297
"WPNC",16606,"WPNC",1997,4,"A",33,297
"WPNC",16606,"WPNC",1997,6,"A",33,297
"WPNC",16606,"WPNC",1997,7,"A",33,297
"WPNC",16606,"WPNC",1997,8,"A",33,297
"WPNC",16606,"WPNC",1997,9,"A",33,297
"WPNC",16606,"WPNC",1997,10,"A",33,297
"WPNC",16606,"WPNC",1998,1,"A",33,294.25
"WPNC",16606,"WPNC",1998,2,"A",33,294.25
"WPNC",16606,"WPNC",1998,3,"A",33,294.25
"WPNC",16606,"WPNC",1998,5,"A",33,294.25
"WPNC",16606,"WPNC",1998,6,"A",33,294.25
"WPNC",16606,"WPNC",1998,7,"A",33,294.25
"WPNC",16606,"WPNC",1998,8,"A",30.25,294.25
"WPNC",16606,"WPNC",1998,9,"A",33,294.25
"WPNC",16606,"WPNC",1998,10,"A",33,294.25
"WPNC",16606,"WPNC",1999,1,"A",33,330
"WPNC",16606,"WPNC",1999,2,"A",33,330
"WPNC",16606,"WPNC",1999,3,"A",33,330
"WPNC",16606,"WPNC",1999,4,"A",33,330
"WPNC",16606,"WPNC",1999,5,"A",33,330
"WPNC",16606,"WPNC",1999,6,"A",33,330
"WPNC",16606,"WPNC",1999,7,"A",33,330
