phylo,sex,family,order_,nimages,black_36_34_31,blue.dark_58_81_126,blue.light_118_156_200,brown.dark_108_89_54,brown.light_171_148_95,green.dark_56_98_48,green.light_138_172_81,grey.dark_90_85_80,grey.light_153_150_143,purple.dark_86_61_123,purple.light_192_139_179,red.dark_161_51_37,red.light_225_113_80,rufous.dark_131_71_46,rufous.light_200_128_80,white_229_228_223,yellow_229_211_134,blue_79_107_151,green_121_157_74,purple_98_70_129,red_177_67_48,rufous_164_98_62,blue.ex_79_104_150,brown.dark.res_108_89_54,brown.light.res_171_148_97,green.ex_129_157_71,purple.res_131_59_135,red.ex_175_67_50,rufous.res_164_98_62,yellow.ex_229_211_134,brown.dark.alt_111_92_56,green.sat_165_186_57,green.unsat_109_149_79,yellow.sat_237_215_81,yellow.unsat_225_209_156,sex.sel.m,sex.sel.f,territoriality,cooperative,Annual.Mean.Temperature,Annual.Precipitation,fruit.nectar.diet,Nocturnal,migration_strategy_class,developmental_mode,log10BodyMass.Value,nest.safety,openness,ForStrat.high
Meleagris_gallopavo,female,phasianidae,galliformes,1,0.421345897,0,0,0.014247208,0.025731047,4.53E-05,0,0.231126413,0.110376226,4.53E-05,6.80E-05,0.021382138,0.008063603,0.065188339,0.039479943,0.056988833,0.005911799,0,4.53E-05,0.000113253,0.029445741,0.104668282,0,0.014247208,0.025731047,4.53E-05,0,0.029558993,0.104668282,0.005911799,0.012186006,0,4.53011E-05,0,0.005911799,5,0,0,0,125.3109665,753.4022217,0,0,1,0,3.762781312,1,1.857142857,-95
Meleagris_gallopavo,male,phasianidae,galliformes,2,0.411413802,1.72E-05,0.000389729,0.021375949,0.049425319,0.0001067,6.32E-05,0.149609596,0.05237958,0.000139517,0.000168339,0.050370957,0.01139712,0.12626445,0.046569915,0.055285207,0.025023477,0.000406903,0.000169869,0.000307856,0.061768077,0.172834365,0.000406903,0.021375949,0.049416732,0.000178456,0,0.062075933,0.172834365,0.025023477,0.018606183,0,0.000169869,0,0.025023477,5,0,0,0,125.3109665,753.4022217,0,0,1,0,3.762781312,1,1.857142857,-95
Meleagris_ocellata,female,phasianidae,galliformes,1,0.198820621,0.015141371,0.043518566,0.027810681,0.055286605,0.006875418,0.045913375,0.192099706,0.155327806,0.000103003,2.58E-05,0.023227069,0.015192872,0.064531081,0.060874491,0.071097492,0.024154092,0.058659937,0.052788793,0.000128753,0.038419941,0.125405572,0.058711438,0.027810681,0.055209353,0.052866045,0,0.038497193,0.125354071,0.024205593,0.02327857,0,0.052788793,0.000386259,0.023767832,5,0,0,0,255.687088,1290.922974,0,0,1,0,3.742332282,1,2,-100
Meleagris_ocellata,male,phasianidae,galliformes,1,0.222551415,0.01799269,0.043230034,0.013408015,0.042148742,0.004130534,0.040461928,0.208429748,0.155013949,0.000346013,0,0.03739106,0.016132869,0.04273264,0.045803508,0.083627084,0.026599771,0.061222724,0.044592461,0.000346013,0.053523929,0.088536148,0.061265976,0.013408015,0.042127117,0.044614087,0,0.053826691,0.088514522,0.026621397,0.011786077,2.16258E-05,0.044570835,0.000237884,0.026361887,5,0,0,0,255.687088,1290.922974,0,0,1,0,3.742332282,1,2,-100
Melichneutes_robustus,female,indicatoridae,piciformes,1,0.137317763,0.000107461,0,0.058566465,0.097198839,8.96E-05,0.008865566,0.331984096,0.106315148,0,0,0,0,0.000286564,0,0.189311172,0.069957374,0.000107461,0.008955117,0,0,0.000286564,0.000107461,0.058566465,0.096804814,0.009349142,0,0,0.000286564,0.069957374,0.053336677,0.004513379,0.004441738,0.000143282,0.069814092,4,0,1,0,235.9904175,1766.237183,1,0,1,1,1.733999287,4,1,0
Melichneutes_robustus,male,indicatoridae,piciformes,1,0.17845001,0.000208145,0,0.030354541,0.072660099,1.73E-05,0.006001526,0.323475335,0.149517796,0,0,0,0,0,0,0.213574551,0.025740651,0.000208145,0.006018872,0,0,0,0.000208145,0.030354541,0.072573371,0.006105599,0,0,0,0.025740651,0.027596614,0.001578436,0.004440436,3.46909E-05,0.02570596,4,0,1,0,235.9904175,1766.237183,1,0,1,1,1.733999287,4,1,0
Melidectes_belfordi,female,meliphagidae,passeriformes,2,0.07623125,0.000163805,0.001211612,0.05205648,0.169196389,0,0.000292041,0.325858507,0.293163694,0,0,0,0,0,0.000450463,0.078686071,0.002689688,0.001375417,0.000292041,0,0,0.000450463,0.001375417,0.05205648,0.16854694,0.00094149,0,0,0.000450463,0.002689688,0.051477781,0.000223789,6.82519E-05,0.000395861,0.002293827,0,0,2,0,153.4414063,3237.635498,0,0,1,1,1.864154956,2,1,90
Melidectes_belfordi,male,meliphagidae,passeriformes,2,0.07623125,0.000163805,0.001211612,0.05205648,0.169196389,0,0.000292041,0.325858507,0.293163694,0,0,0,0,0,0.000450463,0.078686071,0.002689688,0.001375417,0.000292041,0,0,0.000450463,0.001375417,0.05205648,0.16854694,0.00094149,0,0,0.000450463,0.002689688,0.051477781,0.000223789,6.82519E-05,0.000395861,0.002293827,0,0,2,0,153.4414063,3237.635498,0,0,1,1,1.864154956,2,1,90
Melidectes_foersteri,female,meliphagidae,passeriformes,1,0.114204749,0.000440201,0.005997744,0.063526563,0.140176631,0,0,0.320631689,0.21025119,8.25E-05,0,0.002696234,0.002283545,0.000467714,0.003026385,0.132253006,0.003961813,0.006437945,0,8.25E-05,0.004979778,0.003494099,0.006492971,0.063526563,0.140176631,0,2.75E-05,0.004979778,0.003494099,0.003961813,0.060857842,0,0,0,0.003961813,0,0,2,0,135.8118134,2954.865234,0,0,1,1,1.794209116,2,1,65
Melidectes_foersteri,male,meliphagidae,passeriformes,1,0.114204749,0.000440201,0.005997744,0.063526563,0.140176631,0,0,0.320631689,0.21025119,8.25E-05,0,0.002696234,0.002283545,0.000467714,0.003026385,0.132253006,0.003961813,0.006437945,0,8.25E-05,0.004979778,0.003494099,0.006492971,0.063526563,0.140176631,0,2.75E-05,0.004979778,0.003494099,0.003961813,0.060857842,0,0,0,0.003961813,0,0,2,0,135.8118134,2954.865234,0,0,1,1,1.794209116,2,1,65
Melidectes_fuscus,female,meliphagidae,passeriformes,1,0.092180358,0,0.000518839,0.000494132,0.00699197,0,0,0.54411365,0.316145769,2.47E-05,2.47E-05,2.47E-05,7.41E-05,0.000123533,0.000123533,0.03416924,0.004990735,0.000518839,0,4.94E-05,9.88E-05,0.000247066,0.000518839,0.000494132,0.00699197,0,0,0.00014824,0.000247066,0.004990735,0.000494132,0,0,0,0.004990735,0,0,1,0,135.6283569,3379.789795,1,0,1,1,1.653212514,2,1,-10
Melidectes_fuscus,male,meliphagidae,passeriformes,1,0.092180358,0,0.000518839,0.000494132,0.00699197,0,0,0.54411365,0.316145769,2.47E-05,2.47E-05,2.47E-05,7.41E-05,0.000123533,0.000123533,0.03416924,0.004990735,0.000518839,0,4.94E-05,9.88E-05,0.000247066,0.000518839,0.000494132,0.00699197,0,0,0.00014824,0.000247066,0.004990735,0.000494132,0,0,0,0.004990735,0,0,1,0,135.6283569,3379.789795,1,0,1,1,1.653212514,2,1,-10
Melidectes_leucostephes,female,meliphagidae,passeriformes,1,0.268981954,0.000113494,0,0.127028714,0.131341505,0,0,0.242395869,0.06803995,2.84E-05,0,0,0,0.000283736,0.001588923,0.159317898,0.000879582,0.000113494,0,2.84E-05,0,0.001872659,0.000141868,0.127028714,0.131341505,0,0,0,0.001872659,0.000879582,0.121353989,0,0,0,0.000879582,0,0,2,0,195.9320068,3356.52832,0,0,1,1,1.876506504,2,1,65
Melidectes_leucostephes,male,meliphagidae,passeriformes,1,0.268981954,0.000113494,0,0.127028714,0.131341505,0,0,0.242395869,0.06803995,2.84E-05,0,0,0,0.000283736,0.001588923,0.159317898,0.000879582,0.000113494,0,2.84E-05,0,0.001872659,0.000141868,0.127028714,0.131341505,0,0,0,0.001872659,0.000879582,0.121353989,0,0,0,0.000879582,0,0,2,0,195.9320068,3356.52832,0,0,1,1,1.876506504,2,1,65
Melidectes_nouhuysi,female,meliphagidae,passeriformes,1,0.215443421,0.000124103,0,0.002134578,0.001886371,0,0,0.568294075,0.156742535,2.48E-05,0,0,0,0,0,0.053488545,0.00186155,0.000124103,0,2.48E-05,0,0,0.000148924,0.002134578,0.00186155,2.48E-05,0,0,0,0.00186155,0.002035295,0,0,0.001638164,0.000223386,0,0,1,0,98.49745178,3495.282715,0,0,1,1,1.794209116,2,1.5,-15
Melidectes_nouhuysi,male,meliphagidae,passeriformes,1,0.215443421,0.000124103,0,0.002134578,0.001886371,0,0,0.568294075,0.156742535,2.48E-05,0,0,0,0,0,0.053488545,0.00186155,0.000124103,0,2.48E-05,0,0,0.000148924,0.002134578,0.00186155,2.48E-05,0,0,0,0.00186155,0.002035295,0,0,0.001638164,0.000223386,0,0,1,0,98.49745178,3495.282715,0,0,1,1,1.794209116,2,1.5,-15
Melidectes_ochromelas,female,meliphagidae,passeriformes,1,0.125246404,0.000620574,3.65E-05,0.024530919,0.102139155,0,0.000985617,0.377418413,0.290538074,3.65E-05,0,0.000292035,0.000109513,0.000693583,0.00025553,0.069029715,0.00806746,0.000657078,0.000985617,3.65E-05,0.000401548,0.000949113,0.000657078,0.024530919,0.101956633,0.001168139,0,0.000438052,0.000949113,0.00806746,0.024421406,0.000912609,7.30087E-05,0.0025188,0.00554866,0,0,2,0,187.5592957,3350.924072,0,0,1,1,1.799340549,2,1,70
Melidectes_ochromelas,male,meliphagidae,passeriformes,1,0.125246404,0.000620574,3.65E-05,0.024530919,0.102139155,0,0.000985617,0.377418413,0.290538074,3.65E-05,0,0.000292035,0.000109513,0.000693583,0.00025553,0.069029715,0.00806746,0.000657078,0.000985617,3.65E-05,0.000401548,0.000949113,0.000657078,0.024530919,0.101956633,0.001168139,0,0.000438052,0.000949113,0.00806746,0.024421406,0.000912609,7.30087E-05,0.0025188,0.00554866,0,0,2,0,187.5592957,3350.924072,0,0,1,1,1.799340549,2,1,70
Melidectes_princeps,female,meliphagidae,passeriformes,1,0.32205101,7.97E-05,0,0.000239107,0.00063762,0,0,0.431216791,0.160281615,0,0,0,0,7.97E-05,0.000876727,0.084537726,0,7.97E-05,0,0,0,0.000956429,7.97E-05,0.000239107,0.00063762,0,0,0,0.000956429,0,0.00021254,0,0,0,0,0,0,1,0,114.5186768,3120.206055,0,0,1,1,1.62324929,2,2,-10
Melidectes_princeps,male,meliphagidae,passeriformes,1,0.32205101,7.97E-05,0,0.000239107,0.00063762,0,0,0.431216791,0.160281615,0,0,0,0,7.97E-05,0.000876727,0.084537726,0,7.97E-05,0,0,0,0.000956429,7.97E-05,0.000239107,0.00063762,0,0,0,0.000956429,0,0.00021254,0,0,0,0,0,0,1,0,114.5186768,3120.206055,0,0,1,1,1.62324929,2,2,-10
Melidectes_rufocrissalis,female,meliphagidae,passeriformes,1,0.050831952,0.000171536,2.86E-05,0.02618789,0.170221282,0,5.72E-05,0.267310881,0.31874321,0,0,0.000114358,0.001000629,0.000228715,0.000914861,0.132397507,0.031791412,0.000200126,5.72E-05,0,0.001114987,0.001143576,0.000200126,0.02618789,0.170164103,0.000114358,0,0.001114987,0.001143576,0.031791412,0.025101492,5.71788E-05,0,0.00428841,0.027503002,0,0,2,0,168.0723267,3171.523682,0,0,1,1,1.854913022,2,1,65
Melidectes_rufocrissalis,male,meliphagidae,passeriformes,1,0.050831952,0.000171536,2.86E-05,0.02618789,0.170221282,0,5.72E-05,0.267310881,0.31874321,0,0,0.000114358,0.001000629,0.000228715,0.000914861,0.132397507,0.031791412,0.000200126,5.72E-05,0,0.001114987,0.001143576,0.000200126,0.02618789,0.170164103,0.000114358,0,0.001114987,0.001143576,0.031791412,0.025101492,5.71788E-05,0,0.00428841,0.027503002,0,0,2,0,168.0723267,3171.523682,0,0,1,1,1.854913022,2,1,65
Melidectes_sclateri,female,meliphagidae,passeriformes,1,0.096672871,0,0,0.198324802,0.116565845,0,0,0.170963239,0.141344812,0,0,0,0,0.000418799,9.31E-05,0.272219637,0.003396929,0,0,0,0,0.000511866,0,0.198324802,0.116565845,0,0,0,0.000511866,0.003396929,0.188320149,0,0,0,0.003396929,0,0,1,0,254.6302185,3845.510742,0,0,1,1,1.824581376,2,1,65
Melidectes_sclateri,male,meliphagidae,passeriformes,1,0.096672871,0,0,0.198324802,0.116565845,0,0,0.170963239,0.141344812,0,0,0,0,0.000418799,9.31E-05,0.272219637,0.003396929,0,0,0,0,0.000511866,0,0.198324802,0.116565845,0,0,0,0.000511866,0.003396929,0.188320149,0,0,0,0.003396929,0,0,1,0,254.6302185,3845.510742,0,0,1,1,1.824581376,2,1,65
Melidectes_torquatus,female,meliphagidae,passeriformes,1,0.254183841,0.000372449,2.48E-05,0.071510155,0.129810796,0,0.000198639,0.124671004,0.107811491,2.48E-05,2.48E-05,4.97E-05,0.001564285,0.000943537,0.004668024,0.255003228,0.049138402,0.000397279,0.000198639,4.97E-05,0.001613944,0.005611561,0.000397279,0.071510155,0.12876794,0.001241496,0,0.001663604,0.005611561,0.049138402,0.068803695,0.000173809,2.48299E-05,0.009634007,0.039504395,0,0,2,0,187.9953918,3211.581299,0,0,1,1,1.652536419,2,1,45
Melidectes_torquatus,male,meliphagidae,passeriformes,1,0.254183841,0.000372449,2.48E-05,0.071510155,0.129810796,0,0.000198639,0.124671004,0.107811491,2.48E-05,2.48E-05,4.97E-05,0.001564285,0.000943537,0.004668024,0.255003228,0.049138402,0.000397279,0.000198639,4.97E-05,0.001613944,0.005611561,0.000397279,0.071510155,0.12876794,0.001241496,0,0.001663604,0.005611561,0.049138402,0.068803695,0.000173809,2.48299E-05,0.009634007,0.039504395,0,0,2,0,187.9953918,3211.581299,0,0,1,1,1.652536419,2,1,45
Melidectes_whitemanensis,female,meliphagidae,passeriformes,1,0.114404842,0,0,0.49194351,0.128231338,0,0,0.162017485,0.04263618,0,0,0,0,0,0,0.054579691,0.006186954,0,0,0,0,0,0,0.49194351,0.128231338,0,0,0,0,0.006186954,0.475669132,0,0,0,0.006186954,0,0,1,0,239.2271729,4620.307129,1,0,1,1,1.681241237,2,1,60
Melidectes_whitemanensis,male,meliphagidae,passeriformes,1,0.114404842,0,0,0.49194351,0.128231338,0,0,0.162017485,0.04263618,0,0,0,0,0,0,0.054579691,0.006186954,0,0,0,0,0,0,0.49194351,0.128231338,0,0,0,0,0.006186954,0.475669132,0,0,0,0.006186954,0,0,1,0,239.2271729,4620.307129,1,0,1,1,1.681241237,2,1,60
Melidora_macrorrhina,female,alcedinidae,coraciiformes,1,0.133316851,0.001373551,0.001181254,0.035025548,0.091121367,0.000219768,0.011482886,0.246332619,0.125927147,0.000137355,2.75E-05,0,0,8.24E-05,0.001043899,0.151475194,0.201252678,0.002554805,0.011702654,0.000164826,0,0.001126312,0.002637218,0.035025548,0.091121367,0.011702654,2.75E-05,5.49E-05,0.001126312,0.201252678,0.032525685,0.002115268,0.009587385,0.000576891,0.200675787,0,0,2,0,247.4068451,3192.271484,0,0,1,1,1.986771734,4,1.333333333,-95
Melidora_macrorrhina,male,alcedinidae,coraciiformes,1,0.16812273,0.000868375,0.004157676,0.03047208,0.05812852,0.001605179,0.018420083,0.226198621,0.115072891,0.000315773,0,0,0,0.000157886,2.63E-05,0.321088364,0.055365507,0.005026051,0.020025262,0.000315773,0,0.000184201,0.005052366,0.03047208,0.058023262,0.020130519,0,0.000289458,0.000184201,0.055365507,0.027919583,0,0.020025262,0.003236672,0.052128835,0,0,2,0,247.4068451,3192.271484,0,0,1,1,1.986771734,4,1.333333333,-95
Melierax_canorus,female,accipitridae,accipitriformes,1,0.041252414,0,0,0.000650605,0.00319203,0,2.03E-05,0.122456033,0.341465894,0,0,0.003842635,0.005855444,0.004289926,0.014801261,0.459184711,0.002988716,0,2.03E-05,0,0.009698079,0.019091186,0,0.000650605,0.00319203,2.03E-05,0,0.009698079,0.019091186,0.002988716,0.000508285,0,2.03314E-05,0,0.002988716,0,2,2,1,197.5334167,336.8709106,0,0,1,1,2.821723092,2,2.75,-80
Melierax_canorus,male,accipitridae,accipitriformes,1,0.041252414,0,0,0.000650605,0.00319203,0,2.03E-05,0.122456033,0.341465894,0,0,0.003842635,0.005855444,0.004289926,0.014801261,0.459184711,0.002988716,0,2.03E-05,0,0.009698079,0.019091186,0,0.000650605,0.00319203,2.03E-05,0,0.009698079,0.019091186,0.002988716,0.000508285,0,2.03314E-05,0,0.002988716,0,2,2,1,197.5334167,336.8709106,0,0,1,1,2.821723092,2,2.75,-80
Melierax_gabar,female,accipitridae,accipitriformes,2,0.160417211,0,9.99E-06,0.001125076,0.008978949,0,0,0.385218959,0.342678679,0,0,0.000451709,0.000533646,0.003869046,0.00873985,0.082996543,0.004980343,9.99E-06,0,0,0.000985355,0.012608896,9.99E-06,0.001125076,0.008978949,0,0,0.000985355,0.012608896,0.004980343,0.001061137,0,0,0,0.004980343,0,0,1,0,237.6848297,765.4481812,0,0,1,1,2.229297794,2,2.2,49.5
Melierax_gabar,male,accipitridae,accipitriformes,2,0.160417211,0,9.99E-06,0.001125076,0.008978949,0,0,0.385218959,0.342678679,0,0,0.000451709,0.000533646,0.003869046,0.00873985,0.082996543,0.004980343,9.99E-06,0,0,0.000985355,0.012608896,9.99E-06,0.001125076,0.008978949,0,0,0.000985355,0.012608896,0.004980343,0.001061137,0,0,0,0.004980343,0,0,1,0,237.6848297,765.4481812,0,0,1,1,2.229297794,2,2.2,49.5
Melierax_metabates,female,accipitridae,accipitriformes,1,0.047877456,0,0,0.001694372,0.010097541,0,0,0.146105234,0.49510006,0,0,0.002404176,0.001900444,0.006594312,0.017378761,0.265215002,0.005632642,0,0,0,0.004304621,0.023973073,0,0.001694372,0.010097541,0,0,0.004304621,0.023973073,0.005632642,0.001625681,0,0,0,0.005632642,0,0,2,0,248.6164551,801.8153076,0,0,1,1,2.82900127,2,2,-60
Melierax_metabates,male,accipitridae,accipitriformes,1,0.047877456,0,0,0.001694372,0.010097541,0,0,0.146105234,0.49510006,0,0,0.002404176,0.001900444,0.006594312,0.017378761,0.265215002,0.005632642,0,0,0,0.004304621,0.023973073,0,0.001694372,0.010097541,0,0,0.004304621,0.023973073,0.005632642,0.001625681,0,0,0,0.005632642,0,0,2,0,248.6164551,801.8153076,0,0,1,1,2.82900127,2,2,-60
Melierax_poliopterus,female,accipitridae,accipitriformes,1,0.049463424,0,0,0.002028158,0.008782121,0,0,0.126572807,0.427744413,0,0,0.000669489,0.000767943,0.001555577,0.006714581,0.36493059,0.010770897,0,0,0,0.001437432,0.008270159,0,0.002028158,0.008782121,0,0,0.001437432,0.008270159,0.010770897,0.001732795,0,0,0.000827016,0.009943881,0,0,2,0,247.6536713,547.0847778,0,0,1,1,2.799257819,2,2.333333333,-80
Melierax_poliopterus,male,accipitridae,accipitriformes,1,0.049463424,0,0,0.002028158,0.008782121,0,0,0.126572807,0.427744413,0,0,0.000669489,0.000767943,0.001555577,0.006714581,0.36493059,0.010770897,0,0,0,0.001437432,0.008270159,0,0.002028158,0.008782121,0,0,0.001437432,0.008270159,0.010770897,0.001732795,0,0,0.000827016,0.009943881,0,0,2,0,247.6536713,547.0847778,0,0,1,1,2.799257819,2,2.333333333,-80
Melignomon_eisentrauti,female,indicatoridae,piciformes,1,0.057006922,0.000128587,0,0.077559418,0.212575813,2.14E-05,0.007586636,0.13073016,0.114228156,0,0,0,0,0,0,0.325025182,0.075137695,0.000128587,0.007608067,0,0,0,0.000128587,0.077516556,0.201303015,0.018923726,0,0,0,0.075137695,0.072030175,0.006407921,0.001200146,0.006793682,0.068344013,4,0,0,0,255.3050995,1714.928955,0,0,1,1,1.383815366,4,1,75
Melignomon_eisentrauti,male,indicatoridae,piciformes,1,0.057006922,0.000128587,0,0.077559418,0.212575813,2.14E-05,0.007586636,0.13073016,0.114228156,0,0,0,0,0,0,0.325025182,0.075137695,0.000128587,0.007608067,0,0,0,0.000128587,0.077516556,0.201303015,0.018923726,0,0,0,0.075137695,0.072030175,0.006407921,0.001200146,0.006793682,0.068344013,4,0,0,0,255.3050995,1714.928955,0,0,1,1,1.383815366,4,1,75
Melignomon_zenkeri,female,indicatoridae,piciformes,1,0.074100112,0,0,0.065968316,0.215480877,0,0.000538995,0.227385639,0.171447319,0,0,0,0,0,0,0.074615673,0.170463067,0,0.000538995,0,0,0,0,0.065968316,0.215199663,0.00082021,0,0,0,0.170463067,0.061914136,0.000351519,0.000187477,4.68691E-05,0.170416198,4,0,0,0,231.7898712,1787.799927,0,0,1,1,1.372912003,4,1,0
Melignomon_zenkeri,male,indicatoridae,piciformes,1,0.074100112,0,0,0.065968316,0.215480877,0,0.000538995,0.227385639,0.171447319,0,0,0,0,0,0,0.074615673,0.170463067,0,0.000538995,0,0,0,0,0.065968316,0.215199663,0.00082021,0,0,0,0.170463067,0.061914136,0.000351519,0.000187477,4.68691E-05,0.170416198,4,0,0,0,231.7898712,1787.799927,0,0,1,1,1.372912003,4,1,0
Melilestes_megarhynchus,female,meliphagidae,passeriformes,1,0.024361481,0,0,0.102721658,0.252831828,0,0,0.268100425,0.278807063,0,0,0.000155169,3.10E-05,0.000868945,6.21E-05,0.07181206,0.00024827,0,0,0,0.000186202,0.000931012,0,0.102721658,0.252831828,0,0,0.000186202,0.000931012,0.00024827,0.102380287,0,0,0,0.00024827,0,0,1,0,244.7277527,3197.498535,0,0,1,1,1.641077313,2,1,20
Melilestes_megarhynchus,male,meliphagidae,passeriformes,1,0.024361481,0,0,0.102721658,0.252831828,0,0,0.268100425,0.278807063,0,0,0.000155169,3.10E-05,0.000868945,6.21E-05,0.07181206,0.00024827,0,0,0,0.000186202,0.000931012,0,0.102721658,0.252831828,0,0,0.000186202,0.000931012,0.00024827,0.102380287,0,0,0,0.00024827,0,0,1,0,244.7277527,3197.498535,0,0,1,1,1.641077313,2,1,20
Meliphaga_albilineata,female,meliphagidae,passeriformes,1,0.012551335,1.65E-05,0.000379344,0.010357738,0.052184526,0,6.60E-05,0.153337402,0.331991885,0,0,0,0,0,0,0.43781234,0.001302964,0.000395837,6.60E-05,0,0,0,0.000395837,0.010357738,0.051821675,0.000428824,0,0,0,0.001302964,0.010258779,6.59729E-05,0,0,0.001302964,0,0,1,0,271.9087524,1363.673218,0,0,1,1,1.374565061,2,2,50
Meliphaga_albilineata,male,meliphagidae,passeriformes,1,0.012551335,1.65E-05,0.000379344,0.010357738,0.052184526,0,6.60E-05,0.153337402,0.331991885,0,0,0,0,0,0,0.43781234,0.001302964,0.000395837,6.60E-05,0,0,0,0.000395837,0.010357738,0.051821675,0.000428824,0,0,0,0.001302964,0.010258779,6.59729E-05,0,0,0.001302964,0,0,1,0,271.9087524,1363.673218,0,0,1,1,1.374565061,2,2,50
Meliphaga_albonotata,female,meliphagidae,passeriformes,1,0.02632197,0,0,0.237493903,0.23951728,0,3.61E-05,0.14170867,0.202879699,0,0,0,0,0,0,0.125304862,0.026737485,0,3.61E-05,0,0,0,0,0.237493903,0.239246292,0.00030712,0,0,0,0.026737485,0.23545246,3.61317E-05,0,0.000867162,0.025870323,0,0,1,0,225.7680664,3488.515869,1,0,1,1,1.350248018,2,1.333333333,-20
Meliphaga_albonotata,male,meliphagidae,passeriformes,1,0.02632197,0,0,0.237493903,0.23951728,0,3.61E-05,0.14170867,0.202879699,0,0,0,0,0,0,0.125304862,0.026737485,0,3.61E-05,0,0,0,0,0.237493903,0.239246292,0.00030712,0,0,0,0.026737485,0.23545246,3.61317E-05,0,0.000867162,0.025870323,0,0,1,0,225.7680664,3488.515869,1,0,1,1,1.350248018,2,1.333333333,-20
Meliphaga_analoga,female,meliphagidae,passeriformes,1,0.011961132,0,2.47E-05,0.068067476,0.32842557,0,2.47E-05,0.052185065,0.183708198,0,0,0,0,0,0,0.275796587,0.079806649,2.47E-05,2.47E-05,0,0,0,2.47E-05,0.068067476,0.327932327,0.000517905,0,0,0,0.079806649,0.067623557,2.46621E-05,0,0.004019927,0.075786722,0,0,1,0,247.9883118,3140.456543,0,0,1,1,1.333850145,2,1.25,65
Meliphaga_analoga,male,meliphagidae,passeriformes,1,0.011961132,0,2.47E-05,0.068067476,0.32842557,0,2.47E-05,0.052185065,0.183708198,0,0,0,0,0,0,0.275796587,0.079806649,2.47E-05,2.47E-05,0,0,0,2.47E-05,0.068067476,0.327932327,0.000517905,0,0,0,0.079806649,0.067623557,2.46621E-05,0,0.004019927,0.075786722,0,0,1,0,247.9883118,3140.456543,0,0,1,1,1.333850145,2,1.25,65
Meliphaga_aruensis,female,meliphagidae,passeriformes,1,0.015988859,0,0,0.0491653,0.375500203,0,0.000176283,0.071923423,0.172439932,0,0,0,0,0,0,0.203783031,0.11102297,0,0.000176283,0,0,0,0,0.0491653,0.37460116,0.001075326,0,0,0,0.11102297,0.048795106,0.000123398,5.28849E-05,0.008355809,0.10266716,0,0,1,0,249.5729675,3177.724121,1,0,1,1,1.418301291,2,1,-20
Meliphaga_aruensis,male,meliphagidae,passeriformes,1,0.015988859,0,0,0.0491653,0.375500203,0,0.000176283,0.071923423,0.172439932,0,0,0,0,0,0,0.203783031,0.11102297,0,0.000176283,0,0,0,0,0.0491653,0.37460116,0.001075326,0,0,0,0.11102297,0.048795106,0.000123398,5.28849E-05,0.008355809,0.10266716,0,0,1,0,249.5729675,3177.724121,1,0,1,1,1.418301291,2,1,-20
Meliphaga_flavirictus,female,meliphagidae,passeriformes,2,0.008753271,0,0,0.117772744,0.377485075,0,0.000239176,0.048977975,0.127804623,0,0,0,0,0,0,0.206047869,0.112919266,0,0.000239176,0,0,0,0,0.117772744,0.376018824,0.001705427,0,0,0,0.112919266,0.11702678,0.000211618,2.75581E-05,0.001069556,0.111849709,0,0,1,0,232.404953,3335.921631,1,0,1,1,1.267171728,2,1.333333333,90
Meliphaga_flavirictus,male,meliphagidae,passeriformes,2,0.008753271,0,0,0.117772744,0.377485075,0,0.000239176,0.048977975,0.127804623,0,0,0,0,0,0,0.206047869,0.112919266,0,0.000239176,0,0,0,0,0.117772744,0.376018824,0.001705427,0,0,0,0.112919266,0.11702678,0.000211618,2.75581E-05,0.001069556,0.111849709,0,0,1,0,232.404953,3335.921631,1,0,1,1,1.267171728,2,1.333333333,90
Meliphaga_gracilis,female,meliphagidae,passeriformes,1,0.02582003,0,0,0.036471434,0.303321185,0,2.57E-05,0.100405523,0.275447872,0,0,0,0,0,0,0.246984241,0.011524049,0,2.57E-05,0,0,0,0,0.036471434,0.303295519,5.13E-05,0,0,0,0.011524049,0.036420102,2.5666E-05,0,0.000744315,0.010779734,0,0,1,0,250.2673187,2058.562012,1,0,1,1,1.175511813,2,1.333333333,50
Meliphaga_gracilis,male,meliphagidae,passeriformes,1,0.02582003,0,0,0.036471434,0.303321185,0,2.57E-05,0.100405523,0.275447872,0,0,0,0,0,0,0.246984241,0.011524049,0,2.57E-05,0,0,0,0,0.036471434,0.303295519,5.13E-05,0,0,0,0.011524049,0.036420102,2.5666E-05,0,0.000744315,0.010779734,0,0,1,0,250.2673187,2058.562012,1,0,1,1,1.175511813,2,1.333333333,50
Meliphaga_lewinii,female,meliphagidae,passeriformes,1,0.02219535,0,3.90E-05,0.042420814,0.245280075,0,0.001053206,0.065552348,0.345315182,0,0,0,0,0,0,0.255480574,0.022663442,3.90E-05,0.001053206,0,0,0,3.90E-05,0.042420814,0.241593852,0.004739429,0,0,0,0.022663442,0.041796692,0.000838664,0.000214542,1.95038E-05,0.022643938,0,0,2,0,187.1447754,898.2605591,1,0,1,1,1.526080692,2,1.4,50
